"R0","q","vc","variable","value"
1,0.3,0.1,"infection",311897.093855047
1.1,0.3,0.1,"infection",284070.570023335
1.2,0.3,0.1,"infection",260881.800163576
1.3,0.3,0.1,"infection",241260.533359163
1.4,0.3,0.1,"infection",224442.304669667
1.5,0.3,0.1,"infection",209866.506472104
1.6,0.3,0.1,"infection",197112.683049236
1.7,0.3,0.1,"infection",185859.309440823
1.8,0.3,0.1,"infection",175856.310677789
1.9,0.3,0.1,"infection",166906.259152969
2,0.3,0.1,"infection",158851.212780632
1,0.35,0.1,"infection",328552.391918143
1.1,0.35,0.1,"infection",299209.291935091
1.2,0.35,0.1,"infection",274756.708615882
1.3,0.35,0.1,"infection",254066.061191935
1.4,0.35,0.1,"infection",236331.220542838
1.5,0.35,0.1,"infection",220961.025313621
1.6,0.35,0.1,"infection",207512.104488055
1.7,0.35,0.1,"infection",195645.409641968
1.8,0.35,0.1,"infection",185097.236445447
1.9,0.35,0.1,"infection",175659.397269611
2,0.35,0.1,"infection",167165.342011359
1,0.4,0.1,"infection",346544.451976124
1.1,0.4,0.1,"infection",315563.324962802
1.2,0.4,0.1,"infection",289745.719118367
1.3,0.4,0.1,"infection",267900.052634615
1.4,0.4,0.1,"infection",249175.195648541
1.5,0.4,0.1,"infection",232946.98626061
1.6,0.4,0.1,"infection",218747.303046171
1.7,0.4,0.1,"infection",206218.170798136
1.8,0.4,0.1,"infection",195081.164355439
1.9,0.4,0.1,"infection",185116.474380394
2,0.4,0.1,"infection",176148.253402853
1,0.45,0.1,"infection",366105.905257258
1.1,0.45,0.1,"infection",333344.141486477
1.2,0.45,0.1,"infection",306042.671677492
1.3,0.45,0.1,"infection",282941.427992967
1.4,0.45,0.1,"infection",263140.36197766
1.5,0.45,0.1,"infection",245979.438097727
1.6,0.45,0.1,"infection",230963.629702785
1.7,0.45,0.1,"infection",217714.387001366
1.8,0.45,0.1,"infection",205937.282377883
1.9,0.45,0.1,"infection",195399.872977924
2,0.45,0.1,"infection",185916.204517961
1,0.5,0.1,"infection",387536.055885151
1.1,0.5,0.1,"infection",352823.825228414
1.2,0.5,0.1,"infection",323896.966347801
1.3,0.5,0.1,"infection",299420.39344882
1.4,0.5,0.1,"infection",278440.473821122
1.5,0.5,0.1,"infection",260257.87681045
1.6,0.5,0.1,"infection",244348.104426113
1.7,0.5,0.1,"infection",230310.069969344
1.8,0.5,0.1,"infection",217831.817118883
1.9,0.5,0.1,"infection",206667.064568471
2,0.5,0.1,"infection",196618.7872731
1,0.55,0.1,"infection",411229.059529679
1.1,0.55,0.1,"infection",374360.687762941
1.2,0.55,0.1,"infection",343637.044623992
1.3,0.55,0.1,"infection",317640.115814113
1.4,0.55,0.1,"infection",295357.033977073
1.5,0.55,0.1,"infection",276045.029718306
1.6,0.55,0.1,"infection",259147.025991884
1.7,0.55,0.1,"infection",244237.022703865
1.8,0.55,0.1,"infection",230983.686447848
1.9,0.55,0.1,"infection",219125.43821878
2,0.55,0.1,"infection",208453.014812619
1,0.6,0.1,"infection",437718.769542087
1.1,0.6,0.1,"infection",398440.037085161
1.2,0.6,0.1,"infection",365707.760037723
1.3,0.6,0.1,"infection",338011.21792066
1.4,0.6,0.1,"infection",314271.324677463
1.5,0.6,0.1,"infection",293696.750533359
1.6,0.6,0.1,"infection",275693.998157268
1.7,0.6,0.1,"infection",259809.216648953
1.8,0.6,0.1,"infection",245689.410863783
1.9,0.6,0.1,"infection",233055.900424421
2,0.6,0.1,"infection",221685.741028995
1,0.65,0.1,"infection",467753.687467582
1.1,0.65,0.1,"infection",425742.31343885
1.2,0.65,0.1,"infection",390732.835081574
1.3,0.65,0.1,"infection",361109.430317724
1.4,0.65,0.1,"infection",335717.940520139
1.5,0.65,0.1,"infection",313711.982695565
1.6,0.65,0.1,"infection",294456.769599063
1.7,0.65,0.1,"infection",277466.875690385
1.8,0.65,0.1,"infection",262364.747771559
1.9,0.65,0.1,"infection",248852.3175284
2,0.65,0.1,"infection",236691.130309557
1,0.7,0.1,"infection",502430.082914725
1.1,0.7,0.1,"infection",457264.105704383
1.2,0.7,0.1,"infection",419625.791362432
1.3,0.7,0.1,"infection",387777.986919242
1.4,0.7,0.1,"infection",360479.868825079
1.5,0.7,0.1,"infection",336821.499810138
1.6,0.7,0.1,"infection",316120.426922065
1.7,0.7,0.1,"infection",297854.774373765
1.8,0.7,0.1,"infection",281618.638775276
1.9,0.7,0.1,"infection",267091.570081891
2,0.7,0.1,"infection",254017.208257844
1,0.75,0.1,"infection",543447.585719669
1.1,0.75,0.1,"infection",494550.504865913
1.2,0.75,0.1,"infection",453802.937487782
1.3,0.75,0.1,"infection",419324.226629364
1.4,0.75,0.1,"infection",389771.045893577
1.5,0.75,0.1,"infection",364158.289255895
1.6,0.75,0.1,"infection",341747.127197924
1.7,0.75,0.1,"infection",321972.57244089
1.8,0.75,0.1,"infection",304395.190434638
1.9,0.75,0.1,"infection",288668.059165886
2,0.75,0.1,"infection",274513.641024009
1,0.8,0.1,"infection",593653.626300484
1.1,0.8,0.1,"infection",540190.043646538
1.2,0.8,0.1,"infection",495637.058101583
1.3,0.8,0.1,"infection",457938.378025083
1.4,0.8,0.1,"infection",425625.223673797
1.5,0.8,0.1,"infection",397620.489902683
1.6,0.8,0.1,"infection",373116.347852958
1.7,0.8,0.1,"infection",351495.046044377
1.8,0.8,0.1,"infection",332276.111103416
1.9,0.8,0.1,"infection",315080.221945714
2,0.8,0.1,"infection",299603.921703782
1,0.85,0.1,"infection",658386.249778688
1.1,0.85,0.1,"infection",599035.422371326
1.2,0.85,0.1,"infection",549576.399531858
1.3,0.85,0.1,"infection",507726.457129231
1.4,0.85,0.1,"infection",471855.077926979
1.5,0.85,0.1,"infection",440766.549285028
1.6,0.85,0.1,"infection",413564.08672332
1.7,0.85,0.1,"infection",389561.913874755
1.8,0.85,0.1,"infection",368226.649120474
1.9,0.85,0.1,"infection",349137.20170875
2,0.85,0.1,"infection",331956.699038198
1,0.9,0.1,"infection",749629.750633131
1.1,0.9,0.1,"infection",681981.317782165
1.2,0.9,0.1,"infection",625607.623739694
1.3,0.9,0.1,"infection",577906.805703757
1.4,0.9,0.1,"infection",537020.390244382
1.5,0.9,0.1,"infection",501585.496846257
1.6,0.9,0.1,"infection",470579.965122898
1.7,0.9,0.1,"infection",443222.143014051
1.8,0.9,0.1,"infection",418904.078917299
1.9,0.9,0.1,"infection",397145.811041258
2,0.9,0.1,"infection",377563.36995282
1,0.95,0.1,"infection",905625.699274115
1.1,0.95,0.1,"infection",823792.41622613
1.2,0.95,0.1,"infection",755598.013686142
1.3,0.95,0.1,"infection",697895.057690767
1.4,0.95,0.1,"infection",648435.381123304
1.5,0.95,0.1,"infection",605570.328098168
1.6,0.95,0.1,"infection",568063.406701175
1.7,0.95,0.1,"infection",534969.064292063
1.8,0.95,0.1,"infection",505551.871039519
1.9,0.95,0.1,"infection",479231.224445138
2,0.95,0.1,"infection",455542.642510195
1,1,0.1,"infection",906586.210754426
1.1,1,0.1,"infection",824665.591189729
1.2,1,0.1,"infection",756398.408219148
1.3,1,0.1,"infection",698633.868782503
1.4,1,0.1,"infection",649121.406408236
1.5,1,0.1,"infection",606210.60568387
1.6,1,0.1,"infection",568663.655050051
1.7,1,0.1,"infection",535533.992726092
1.8,1,0.1,"infection",506085.403993685
1.9,1,0.1,"infection",479736.666706794
2,1,0.1,"infection",456022.803148592
1,0,0.15,"infection",248526.643166696
1.1,0,0.15,"infection",226477.965578048
1.2,0,0.15,"infection",208104.067587509
1.3,0,0.15,"infection",192556.923133975
1.4,0,0.15,"infection",179230.79931666
1.5,0,0.15,"infection",167681.492008321
1.6,0,0.15,"infection",157575.848113524
1.7,0,0.15,"infection",148659.103500467
1.8,0,0.15,"infection",140733.108288862
1.9,0,0.15,"infection",133641.428362689
2,0,0.15,"infection",127258.916429133
1,0.05,0.15,"infection",260894.477679689
1.1,0.05,0.15,"infection",237718.319950294
1.2,0.05,0.15,"infection",218404.855175798
1.3,0.05,0.15,"infection",202062.692674302
1.4,0.05,0.15,"infection",188055.124815876
1.5,0.05,0.15,"infection",175915.232671908
1.6,0.05,0.15,"infection",165292.827045935
1.7,0.05,0.15,"infection",155920.116199488
1.8,0.05,0.15,"infection",147588.817669314
1.9,0.05,0.15,"infection",140134.497931789
2,0.05,0.15,"infection",133425.610168017
1,0.1,0.15,"infection",273934.60301196
1.1,0.1,0.15,"infection",249569.991334043
1.2,0.1,0.15,"infection",229266.148269112
1.3,0.1,0.15,"infection",212085.973368016
1.4,0.1,0.15,"infection",197360.109167077
1.5,0.1,0.15,"infection",184597.693526264
1.6,0.1,0.15,"infection",173430.579840552
1.7,0.1,0.15,"infection",163577.244235512
1.8,0.1,0.15,"infection",154818.723697698
1.9,0.1,0.15,"infection",146982.152690181
2,0.1,0.15,"infection",139929.238783415
1,0.15,0.15,"infection",287723.580185896
1.1,0.15,0.15,"infection",262102.566920781
1.2,0.15,0.15,"infection",240751.722533185
1.3,0.15,0.15,"infection",222685.623435988
1.4,0.15,0.15,"infection",207200.395638391
1.5,0.15,0.15,"infection",193779.864880473
1.6,0.15,0.15,"infection",182036.900467296
1.7,0.15,0.15,"infection",171675.461279197
1.8,0.15,0.15,"infection",162465.293111999
1.9,0.15,0.15,"infection",154224.616330822
2,0.15,0.15,"infection",146808.007227762
1,0.2,0.15,"infection",302351.945385067
1.1,0.2,0.15,"infection",275398.339664068
1.2,0.2,0.15,"infection",252937.001563234
1.3,0.2,0.15,"infection",233931.253939452
1.4,0.2,0.15,"infection",217640.613119068
1.5,0.2,0.15,"infection",203522.057741401
1.6,0.2,0.15,"infection",191168.321785943
1.7,0.2,0.15,"infection",180267.966531127
1.8,0.2,0.15,"infection",170578.761860179
1.9,0.2,0.15,"infection",161909.473470384
2,0.2,0.15,"infection",154107.113919568
1,0.25,0.15,"infection",317927.816640776
1.1,0.25,0.15,"infection",289555.586872235
1.2,0.25,0.15,"infection",265912.062065118
1.3,0.25,0.15,"infection",245906.002612941
1.4,0.25,0.15,"infection",228757.951653933
1.5,0.25,0.15,"infection",213896.307489459
1.6,0.25,0.15,"infection",200892.368845545
1.7,0.25,0.15,"infection",189418.305336208
1.8,0.25,0.15,"infection",179219.137772354
1.9,0.25,0.15,"infection",170093.566794168
2,0.25,0.15,"infection",161880.552913801
1,0.3,0.15,"infection",334581.747645159
1.1,0.3,0.15,"infection",304692.982559801
1.2,0.3,0.15,"infection",279785.678322002
1.3,0.3,0.15,"infection",258710.267043865
1.4,0.3,0.15,"infection",240645.628805461
1.5,0.3,0.15,"infection",224989.608998845
1.6,0.3,0.15,"infection",211290.591668056
1.7,0.3,0.15,"infection",199203.223435006
1.8,0.3,0.15,"infection",188458.89611674
1.9,0.3,0.15,"infection",178845.550621449
2,0.3,0.15,"infection",170193.539675688
1,0.35,0.15,"infection",352473.384287502
1.1,0.35,0.15,"infection",320955.648634508
1.2,0.35,0.15,"infection",294690.868923681
1.3,0.35,0.15,"infection",272466.82455298
1.4,0.35,0.15,"infection",253417.643663809
1.5,0.35,0.15,"infection",236908.35355986
1.6,0.35,0.15,"infection",222462.724718905
1.7,0.35,0.15,"infection",209716.581623944
1.8,0.35,0.15,"infection",198386.676650646
1.9,0.35,0.15,"infection",188249.393253484
2,0.35,0.15,"infection",179125.838196039
1,0.4,0.15,"infection",371800.791739403
1.1,0.4,0.15,"infection",338523.63383851
1.2,0.4,0.15,"infection",310792.6689211
1.3,0.4,0.15,"infection",287328.006298675
1.4,0.4,0.15,"infection",267215.438336597
1.5,0.4,0.15,"infection",249784.546102796
1.6,0.4,0.15,"infection",234532.51539822
1.7,0.4,0.15,"infection",221074.841247124
1.8,0.4,0.15,"infection",209112.464223927
1.9,0.4,0.15,"infection",198409.28478212
2,0.4,0.15,"infection",188776.423284493
1,0.45,0.15,"infection",392813.850280799
1.1,0.45,0.15,"infection",357624.091507877
1.2,0.45,0.15,"infection",328299.292530443
1.3,0.45,0.15,"infection",303486.001087998
1.4,0.45,0.15,"infection",282217.465565903
1.5,0.45,0.15,"infection",263784.734780087
1.6,0.45,0.15,"infection",247656.095342498
1.7,0.45,0.15,"infection",233424.942897567
1.8,0.45,0.15,"infection",220775.029613183
1.9,0.45,0.15,"infection",209456.686148209
2,0.45,0.15,"infection",199270.177029731
1,0.5,0.15,"infection",415834.054567731
1.1,0.5,0.15,"infection",378549.278576215
1.2,0.5,0.15,"infection",347478.631916618
1.3,0.5,0.15,"infection",321188.084743112
1.4,0.5,0.15,"infection",298653.330022965
1.5,0.5,0.15,"infection",279123.209265504
1.6,0.5,0.15,"infection",262034.353602725
1.7,0.5,0.15,"infection",246955.951547333
1.8,0.5,0.15,"infection",233552.927498095
1.9,0.5,0.15,"infection",221560.748085619
2,0.5,0.15,"infection",210767.78661439
1,0.55,0.15,"infection",441284.780984202
1.1,0.55,0.15,"infection",401684.070903417
1.2,0.55,0.15,"infection",368683.479169429
1.3,0.55,0.15,"infection",340759.901548362
1.4,0.55,0.15,"infection",316825.40644459
1.5,0.55,0.15,"infection",296082.177354655
1.6,0.55,0.15,"infection",277931.851900961
1.7,0.55,0.15,"infection",261916.858853585
1.8,0.55,0.15,"infection",247681.309478139
1.9,0.55,0.15,"infection",234944.238984319
2,0.55,0.15,"infection",223480.875539881
1,0.6,0.15,"infection",469739.457878456
1.1,0.6,0.15,"infection",427549.753754587
1.2,0.6,0.15,"infection",392391.666984697
1.3,0.6,0.15,"infection",362642.516640944
1.4,0.6,0.15,"infection",337143.244917727
1.5,0.6,0.15,"infection",315043.876090938
1.6,0.6,0.15,"infection",295706.928367499
1.7,0.6,0.15,"infection",278644.915670346
1.8,0.6,0.15,"infection",263478.682161766
1.9,0.6,0.15,"infection",249908.894285668
2,0.6,0.15,"infection",237696.08519718
1,0.65,0.15,"infection",502002.071522028
1.1,0.65,0.15,"infection",456877.208033802
1.2,0.65,0.15,"infection",419273.155126946
1.3,0.65,0.15,"infection",387454.341128837
1.4,0.65,0.15,"infection",360181.071987601
1.5,0.65,0.15,"infection",336544.238731863
1.6,0.65,0.15,"infection",315862.009633092
1.7,0.65,0.15,"infection",297612.983957706
1.8,0.65,0.15,"infection",281391.627801808
1.9,0.65,0.15,"infection",266877.782820214
2,0.65,0.15,"infection",253815.32233678
1,0.7,0.15,"infection",539250.152942338
1.1,0.7,0.15,"infection",490736.896638577
1.2,0.7,0.15,"infection",450309.18305211
1.3,0.7,0.15,"infection",416101.117709714
1.4,0.7,0.15,"infection",386779.918844803
1.5,0.7,0.15,"infection",361368.21316188
1.6,0.7,0.15,"infection",339132.970689323
1.7,0.7,0.15,"infection",319513.63909589
1.8,0.7,0.15,"infection",302074.233235061
1.9,0.7,0.15,"infection",286470.554306951
2,0.7,0.15,"infection",272427.243271651
1,0.75,0.15,"infection",583309.314666584
1.1,0.75,0.15,"infection",530788.440272199
1.2,0.75,0.15,"infection",487021.044943545
1.3,0.75,0.15,"infection",449987.095050068
1.4,0.75,0.15,"infection",418243.709427088
1.5,0.75,0.15,"infection",390732.775220506
1.6,0.75,0.15,"infection",366660.707789746
1.7,0.75,0.15,"infection",345420.648292016
1.8,0.75,0.15,"infection",326540.595405146
1.9,0.75,0.15,"infection",309647.916506367
2,0.75,0.15,"infection",294444.505497466
1,0.8,0.15,"infection",637238.044901187
1.1,0.8,0.15,"infection",579812.24237445
1.2,0.8,0.15,"infection",531957.406935503
1.3,0.8,0.15,"infection",491464.853871778
1.4,0.8,0.15,"infection",456756.951245729
1.5,0.8,0.15,"infection",426676.768969819
1.6,0.8,0.15,"infection",400356.609478398
1.7,0.8,0.15,"infection",377132.939338908
1.8,0.8,0.15,"infection",356489.676992696
1.9,0.8,0.15,"infection",338019.389630295
2,0.8,0.15,"infection",321396.131004134
1,0.85,0.15,"infection",706770.050070636
1.1,0.85,0.15,"infection",643020.695364006
1.2,0.85,0.15,"infection",589896.233108482
1.3,0.85,0.15,"infection",544944.765046114
1.4,0.85,0.15,"infection",506414.935278371
1.5,0.85,0.15,"infection",473022.416146327
1.6,0.85,0.15,"infection",443803.961905788
1.7,0.85,0.15,"infection",418022.972870018
1.8,0.85,0.15,"infection",395106.538171557
1.9,0.85,0.15,"infection",374602.359757144
2,0.85,0.15,"infection",356148.599184172
1,0.9,0.15,"infection",804777.899498169
1.1,0.9,0.15,"infection",732115.998568564
1.2,0.9,0.15,"infection",671564.41446056
1.3,0.9,0.15,"infection",620328.458676863
1.4,0.9,0.15,"infection",576411.925147981
1.5,0.9,0.15,"infection",538350.929422949
1.6,0.9,0.15,"infection",505047.558163547
1.7,0.9,0.15,"infection",475662.230581721
1.8,0.9,0.15,"infection",449541.939397876
1.9,0.9,0.15,"infection",426171.152549173
2,0.9,0.15,"infection",405137.444385339
1,0.95,0.15,"infection",972337.578403489
1.1,0.95,0.15,"infection",884439.579071015
1.2,0.95,0.15,"infection",811191.246293953
1.3,0.95,0.15,"infection",749211.887790285
1.4,0.95,0.15,"infection",696086.72335857
1.5,0.95,0.15,"infection",650044.914184417
1.6,0.95,0.15,"infection",609758.331157033
1.7,0.95,0.15,"infection",574211.346132871
1.8,0.95,0.15,"infection",542614.026111393
1.9,0.95,0.15,"infection",514342.739776387
2,0.95,0.15,"infection",488898.582074881
1,1,0.15,"infection",973369.288092272
1.1,1,0.15,"infection",885377.47967868
1.2,1,0.15,"infection",812050.972667353
1.3,1,0.15,"infection",750005.466734692
1.4,1,0.15,"infection",696823.604506697
1.5,1,0.15,"infection",650732.657242434
1.6,1,0.15,"infection",610403.078386204
1.7,1,0.15,"infection",574818.155866002
1.8,1,0.15,"infection",543187.113625821
1.9,1,0.15,"infection",514885.654779345
2,1,0.15,"infection",489414.341817515
1,0,0.2,"infection",266275.713269859
1.1,0,0.2,"infection",242613.483853651
1.2,0,0.2,"infection",222894.959340144
1.3,0,0.2,"infection",206210.053982562
1.4,0,0.2,"infection",191908.706533205
1.5,0,0.2,"infection",179514.205410429
1.6,0,0.2,"infection",168669.016928
1.7,0,0.2,"infection",159099.732972916
1.8,0,0.2,"infection",150593.702790619
1.9,0,0.2,"infection",142983.044206459
2,0,0.2,"infection",136133.451480714
1,0.05,0.2,"infection",279551.163397329
1.1,0.05,0.2,"infection",254678.943329967
1.2,0.05,0.2,"infection",233952.093273832
1.3,0.05,0.2,"infection",216413.989380179
1.4,0.05,0.2,"infection",201381.328899905
1.5,0.05,0.2,"infection",188353.023150335
1.6,0.05,0.2,"infection",176953.25561946
1.7,0.05,0.2,"infection",166894.637209865
1.8,0.05,0.2,"infection",157953.643068003
1.9,0.05,0.2,"infection",149953.806204232
2,0.05,0.2,"infection",142753.953026837
1,0.1,0.2,"infection",293547.987940331
1.1,0.1,0.2,"infection",267400.341268925
1.2,0.1,0.2,"infection",245610.635709421
1.3,0.1,0.2,"infection",227173.192543686
1.4,0.1,0.2,"infection",211369.6698302
1.5,0.1,0.2,"infection",197673.283478511
1.6,0.1,0.2,"infection",185688.945420783
1.7,0.1,0.2,"infection",175114.529487494
1.8,0.1,0.2,"infection",165715.048657904
1.9,0.1,0.2,"infection",157304.986863008
2,0.1,0.2,"infection",149735.931247601
1,0.15,0.2,"infection",308348.361818638
1.1,0.15,0.2,"infection",280852.368405092
1.2,0.15,0.2,"infection",257939.04056047
1.3,0.15,0.2,"infection",238550.840076559
1.4,0.15,0.2,"infection",221932.382518921
1.5,0.15,0.2,"infection",207529.719302301
1.6,0.15,0.2,"infection",194927.388987759
1.7,0.15,0.2,"infection",183807.685769046
1.8,0.15,0.2,"infection",173923.505130189
1.9,0.15,0.2,"infection",165079.764558581
2,0.15,0.2,"infection",157120.398044133
1,0.2,0.2,"infection",324049.456972853
1.1,0.2,0.2,"infection",295123.350198418
1.2,0.2,0.2,"infection",271018.261219723
1.3,0.2,0.2,"infection",250621.647468518
1.4,0.2,0.2,"infection",233138.835681772
1.5,0.2,0.2,"infection",217987.065466592
1.6,0.2,0.2,"infection",204729.266528309
1.7,0.2,0.2,"infection",193031.208641589
1.8,0.2,0.2,"infection",182632.934964505
1.9,0.2,0.2,"infection",173329.216411324
2,0.2,0.2,"infection",164955.869713461
1,0.25,0.2,"infection",340767.313164783
1.1,0.25,0.2,"infection",310318.765530423
1.2,0.25,0.2,"infection",284944.975835124
1.3,0.25,0.2,"infection",263474.846092947
1.4,0.25,0.2,"infection",245071.87774251
1.5,0.25,0.2,"infection",229122.638505464
1.6,0.25,0.2,"infection",215167.054173049
1.7,0.25,0.2,"infection",202853.303291507
1.8,0.25,0.2,"infection",191907.746952358
1.9,0.25,0.2,"infection",182114.354438382
2,0.25,0.2,"infection",173300.301175804
1,0.3,0.2,"infection",358642.047164897
1.1,0.3,0.2,"infection",326565.982123199
1.2,0.3,0.2,"infection",299835.927921784
1.3,0.3,0.2,"infection",277218.189751355
1.4,0.3,0.2,"infection",257831.557033845
1.5,0.3,0.2,"infection",241029.80867867
1.6,0.3,0.2,"infection",226328.278867892
1.7,0.3,0.2,"infection",213356.340799558
1.8,0.3,0.2,"infection",201825.729183261
1.9,0.3,0.2,"infection",191508.866158153
2,0.3,0.2,"infection",182223.689435557
1,0.35,0.2,"infection",377844.996591632
1.1,0.35,0.2,"infection",344020.750729172
1.2,0.35,0.2,"infection",315833.879177122
1.3,0.35,0.2,"infection",291983.449402311
1.4,0.35,0.2,"infection",271540.223881044
1.5,0.35,0.2,"infection",253822.761762613
1.6,0.35,0.2,"infection",238319.982408986
1.7,0.35,0.2,"infection",224641.059449903
1.8,0.35,0.2,"infection",212482.016819607
1.9,0.35,0.2,"infection",201602.873413553
2,0.35,0.2,"infection",191811.644348104
1,0.4,0.2,"infection",398588.729748033
1.1,0.4,0.2,"infection",362876.304755447
1.2,0.4,0.2,"infection",333115.950594958
1.3,0.4,0.2,"infection",307934.11245916
1.4,0.4,0.2,"infection",286349.679771333
1.5,0.4,0.2,"infection",267643.171441883
1.6,0.4,0.2,"infection",251274.976653614
1.7,0.4,0.2,"infection",236832.451840436
1.8,0.4,0.2,"infection",223994.652006499
1.9,0.4,0.2,"infection",212508.199523504
2,0.4,0.2,"infection",202170.392288808
1,0.45,0.2,"infection",421141.421984943
1.1,0.45,0.2,"infection",383376.429420736
1.2,0.45,0.2,"infection",351905.602283896
1.3,0.45,0.2,"infection",325276.440860417
1.4,0.45,0.2,"infection",302451.445354577
1.5,0.45,0.2,"infection",282669.78258285
1.6,0.45,0.2,"infection",265360.827657588
1.7,0.45,0.2,"infection",250088.220370593
1.8,0.45,0.2,"infection",236512.569448819
1.9,0.45,0.2,"infection",224365.934413547
2,0.45,0.2,"infection",213433.962881803
1,0.5,0.2,"infection",445848.104171998
1.1,0.5,0.2,"infection",405834.778216457
1.2,0.5,0.2,"infection",372490.339920173
1.3,0.5,0.2,"infection",344275.815207933
1.4,0.5,0.2,"infection",320091.936883155
1.5,0.5,0.2,"infection",299132.575668348
1.6,0.5,0.2,"infection",280793.134605392
1.7,0.5,0.2,"infection",264611.27484396
1.8,0.5,0.2,"infection",250227.399500465
1.9,0.5,0.2,"infection",237357.61629839
2,0.5,0.2,"infection",225774.811416523
1,0.55,0.2,"infection",473163.145413677
1.1,0.55,0.2,"infection",430664.402202939
1.2,0.55,0.2,"infection",395248.782860657
1.3,0.55,0.2,"infection",365281.720340265
1.4,0.55,0.2,"infection",339595.666751357
1.5,0.55,0.2,"infection",317334.420307638
1.6,0.55,0.2,"infection",297855.829669383
1.7,0.55,0.2,"infection",280668.837929746
1.8,0.55,0.2,"infection",265391.511938958
1.9,0.55,0.2,"infection",251722.325526147
2,0.55,0.2,"infection",239420.057754618
1,0.6,0.2,"infection",503701.948967345
1.1,0.6,0.2,"infection",458424.745653578
1.2,0.6,0.2,"infection",420693.742892105
1.3,0.6,0.2,"infection",388767.509786243
1.4,0.6,0.2,"infection",361402.167124076
1.5,0.6,0.2,"infection",337685.536816865
1.6,0.6,0.2,"infection",316933.485298054
1.7,0.6,0.2,"infection",298622.851604987
1.8,0.6,0.2,"infection",282346.732766704
1.9,0.6,0.2,"infection",267783.88959561
2,0.6,0.2,"infection",254677.330741624
1,0.65,0.2,"infection",538327.35054287
1.1,0.65,0.2,"infection",489900.188961839
1.2,0.65,0.2,"infection",449544.220977647
1.3,0.65,0.2,"infection",415396.863452561
1.4,0.65,0.2,"infection",386127.69985963
1.5,0.65,0.2,"infection",360761.091412424
1.6,0.65,0.2,"infection",338565.309021118
1.7,0.65,0.2,"infection",318980.795146436
1.8,0.65,0.2,"infection",301572.338368941
1.9,0.65,0.2,"infection",285996.35072592
2,0.65,0.2,"infection",271977.9618472
1,0.7,0.2,"infection",578303.070452072
1.1,0.7,0.2,"infection",526239.548920153
1.2,0.7,0.2,"infection",482853.280976887
1.3,0.7,0.2,"infection",446141.823486432
1.4,0.7,0.2,"infection",414674.859923184
1.5,0.7,0.2,"infection",387403.491501703
1.6,0.7,0.2,"infection",363541.044132906
1.7,0.7,0.2,"infection",342485.94351338
1.8,0.7,0.2,"infection",323770.298518246
1.9,0.7,0.2,"infection",307024.721417337
2,0.7,0.2,"infection",291953.702026518
1,0.75,0.2,"infection",625588.343771954
1.1,0.75,0.2,"infection",569223.921277081
1.2,0.75,0.2,"infection",522253.56919802
1.3,0.75,0.2,"infection",482509.425131122
1.4,0.75,0.2,"infection",448443.015930924
1.5,0.75,0.2,"infection",418918.794624085
1.6,0.75,0.2,"infection",393085.100980602
1.7,0.75,0.2,"infection",370290.665412822
1.8,0.75,0.2,"infection",350028.944908129
1.9,0.75,0.2,"infection",331900.037088141
2,0.75,0.2,"infection",315584.020050151
1,0.8,0.2,"infection",683465.51549118
1.1,0.8,0.2,"infection",621837.21563808
1.2,0.8,0.2,"infection",570480.29909383
1.3,0.8,0.2,"infection",527024.446633311
1.4,0.8,0.2,"infection",489776.573095723
1.5,0.8,0.2,"infection",457495.08269648
1.6,0.8,0.2,"infection",429248.778597143
1.7,0.8,0.2,"infection",404325.569097727
1.8,0.8,0.2,"infection",382171.605098247
1.9,0.8,0.2,"infection",362349.637309238
2,0.8,0.2,"infection",344509.86629913
1,0.85,0.2,"infection",758087.947081473
1.1,0.85,0.2,"infection",689673.329010222
1.2,0.85,0.2,"infection",632661.147284179
1.3,0.85,0.2,"infection",584420.070439066
1.4,0.85,0.2,"infection",543070.576000397
1.5,0.85,0.2,"infection",507234.347486884
1.6,0.85,0.2,"infection",475877.647537561
1.7,0.85,0.2,"infection",448209.971111687
1.8,0.85,0.2,"infection",423616.480955355
1.9,0.85,0.2,"infection",401611.779236531
2,0.85,0.2,"infection",381807.54768959
1,0.9,0.2,"infection",863270.349589265
1.1,0.9,0.2,"infection",785290.953196833
1.2,0.9,0.2,"infection",720308.122869806
1.3,0.9,0.2,"infection",665322.651054629
1.4,0.9,0.2,"infection",618192.246641621
1.5,0.9,0.2,"infection",577345.896150347
1.6,0.9,0.2,"infection",541605.339470482
1.7,0.9,0.2,"infection",510069.554164719
1.8,0.9,0.2,"infection",482037.74500404
1.9,0.9,0.2,"infection",456956.652597118
2,0.9,0.2,"infection",434383.669430887
1,0.95,0.2,"infection",1043095.00799569
1.1,0.95,0.2,"infection",948764.515063923
1.2,0.95,0.2,"infection",870155.770954119
1.3,0.95,0.2,"infection",803640.679784285
1.4,0.95,0.2,"infection",746627.744495856
1.5,0.95,0.2,"infection",697216.53391255
1.6,0.95,0.2,"infection",653981.724652158
1.7,0.95,0.2,"infection",615833.363540047
1.8,0.95,0.2,"infection",581923.709218171
1.9,0.95,0.2,"infection",551583.492193334
2,0.95,0.2,"infection",524277.296870981
1,1,0.2,"infection",1044202.23350397
1.1,1,0.2,"infection",949771.066416591
1.2,1,0.2,"infection",871078.427177105
1.3,1,0.2,"infection",804492.347820617
1.4,1,0.2,"infection",747418.565515056
1.5,1,0.2,"infection",697954.620850236
